folds  boost       tp            fp          fn            precision           recall            f1
5        20        389.0        551.0        100.0        0.41382978723404257        0.7955010224948875        0.5444366689993002

5        30        475.0        458.0        133.0        0.5091103965702036        0.78125        0.6164828033744321
5        30        459.0        464.0        148.0        0.49729144095341277        0.7561779242174629        0.5999999999999999
5        30        488.0        410.0        132.0        0.5434298440979956        0.7870967741935484        0.6429512516469038
5        30        460.0        486.0        110.0        0.48625792811839325        0.8070175438596491        0.6068601583113457
5        30        453.0        487.0        115.0        0.4819148936170213        0.7975352112676056        0.6007957559681697

10        5        212.0        260.0        61.0        0.4491525423728814        0.7765567765567766        0.5691275167785235
10        5        241.0        220.0        73.0        0.5227765726681128        0.767515923566879        0.6219354838709678
10        5        223.0        239.0        69.0        0.48268398268398266        0.7636986301369864        0.5915119363395225
10        5        196.0        265.0        71.0        0.42516268980477223        0.7340823970037453        0.5384615384615384
10        5        238.0        221.0        74.0        0.5185185185185185        0.7628205128205128        0.6173800259403373
10        5        229.0        210.0        95.0        0.5216400911161732        0.7067901234567902        0.6002621231979031
10        5        221.0        252.0        48.0        0.46723044397463004        0.8215613382899628        0.5956873315363881
10        5        191.0        282.0        59.0        0.40380549682875266        0.764        0.5283540802213001
10        5        174.0        272.0        61.0        0.3901345291479821        0.7404255319148936        0.5110132158590308
10        5        244.0        250.0        57.0        0.4939271255060729        0.8106312292358804        0.6138364779874214

20        5        98.0        136.0        35.0        0.4188034188034188        0.7368421052631579        0.5340599455040872
20        5        110.0        128.0        36.0        0.46218487394957986        0.7534246575342466        0.5729166666666667
20        5        134.0        102.0        27.0        0.5677966101694916        0.8322981366459627        0.6750629722921914
20        5        94.0        131.0        31.0        0.4177777777777778        0.752        0.5371428571428573
20        5        105.0        124.0        35.0        0.4585152838427948        0.75        0.5691056910569106
20        5        123.0        110.0        37.0        0.5278969957081545        0.76875        0.6259541984732824
20        5        125.0        109.0        42.0        0.5341880341880342        0.7485029940119761        0.6234413965087281
20        5        101.0        126.0        40.0        0.44493392070484583        0.7163120567375887        0.5489130434782609
20        5        115.0        115.0        22.0        0.5        0.8394160583941606        0.6267029972752044
20        5        111.0        118.0        37.0        0.4847161572052402        0.75        0.5888594164456235
20        5        109.0        107.0        38.0        0.5046296296296297        0.7414965986394558        0.6005509641873279
20        5        112.0        111.0        26.0        0.5022421524663677        0.8115942028985508        0.6204986149584488
20        5        91.0        145.0        17.0        0.3855932203389831        0.8425925925925926        0.5290697674418605
20        5        116.0        121.0        25.0        0.48945147679324896        0.8226950354609929        0.6137566137566137
20        5        109.0        116.0        38.0        0.48444444444444446        0.7414965986394558        0.5860215053763441
20        5        120.0        128.0        33.0        0.4838709677419355        0.7843137254901961        0.5985037406483791
20        5        111.0        119.0        30.0        0.4826086956521739        0.7872340425531915        0.5983827493261455
20        5        92.0        124.0        36.0        0.42592592592592593        0.71875        0.5348837209302326
20        5        123.0        124.0        28.0        0.4979757085020243        0.8145695364238411        0.6180904522613065
20        5        116.0        131.0        29.0        0.46963562753036436        0.8        0.5918367346938775


5        1        316.0        651.0        70.0        0.3267838676318511        0.8186528497409327        0.467110125646711
5        1        300.0        623.0        71.0        0.3250270855904659        0.8086253369272237        0.46367851622874806
5        1        302.0        618.0        111.0        0.3282608695652174        0.7312348668280871        0.4531132783195799
5        1        308.0        618.0        76.0        0.3326133909287257        0.8020833333333334        0.4702290076335878
5        1        277.0        627.0        120.0        0.3064159292035398        0.6977329974811083        0.425826287471176

5        5        522.0        445.0        142.0        0.5398138572905895        0.786144578313253        0.6400980993255672
5        5        482.0        441.0        144.0        0.5222101841820151        0.7699680511182109        0.6223369916074887
5        5        435.0        485.0        151.0        0.47282608695652173        0.742320819112628        0.5776892430278884
5        5        403.0        523.0        116.0        0.4352051835853132        0.7764932562620424        0.5577854671280277
5        5        451.0        453.0        177.0        0.49889380530973454        0.7181528662420382        0.5887728459530027

5        10        435.0        532.0        85.0        0.4498448810754912        0.8365384615384616        0.5850706119704102
5        10        459.0        464.0        118.0        0.49729144095341277        0.7954939341421143        0.6119999999999999
5        10        471.0        449.0        163.0        0.5119565217391304        0.7429022082018928        0.6061776061776062
5        10        489.0        437.0        153.0        0.5280777537796977        0.7616822429906542        0.6237244897959184
5        10        464.0        440.0        180.0        0.5132743362831859        0.7204968944099379        0.599483204134367

5        20        514.0        453.0        136.0        0.531540847983454        0.7907692307692308        0.6357452071737787
5        20        465.0        458.0        105.0        0.5037919826652221        0.8157894736842105        0.622906898861353
5        20        459.0        461.0        131.0        0.4989130434782609        0.7779661016949152        0.6079470198675496
5        20        459.0        467.0        117.0        0.4956803455723542        0.796875        0.6111850865512649
5        20        454.0        450.0        144.0        0.5022123893805309        0.7591973244147158        0.6045272969374167

5        30        408.0        559.0        60.0        0.421923474663909        0.8717948717948718        0.5686411149825784
5        30        457.0        466.0        113.0        0.49512459371614304        0.8017543859649123        0.6121902210314804
5        30        483.0        437.0        172.0        0.525        0.7374045801526717        0.6133333333333334
5        30        468.0        458.0        123.0        0.5053995680345572        0.7918781725888325        0.6170072511535926
5        30        457.0        447.0        144.0        0.5055309734513275        0.7603993344425957        0.6073089700996678

10        5        248.0        249.0        53.0        0.49899396378269617        0.8239202657807309        0.6215538847117794
10        5        211.0        259.0        61.0        0.44893617021276594        0.7757352941176471        0.568733153638814
10        5        230.0        244.0        63.0        0.48523206751054854        0.7849829351535836        0.5997392438070404
10        5        220.0        229.0        74.0        0.48997772828507796        0.7482993197278912        0.5921938088829072
10        5        220.0        235.0        77.0        0.4835164835164835        0.7407407407407407        0.5851063829787234
10        5        216.0        249.0        60.0        0.4645161290322581        0.782608695652174        0.5829959514170041
10        5        222.0        240.0        57.0        0.4805194805194805        0.7956989247311828        0.5991902834008097
10        5        240.0        224.0        84.0        0.5172413793103449        0.7407407407407407        0.6091370558375635
10        5        215.0        242.0        79.0        0.47045951859956237        0.7312925170068028        0.5725699067909454
10        5        215.0        232.0        81.0        0.4809843400447427        0.7263513513513513        0.5787348586810229

20        5        126.0        120.0        30.0        0.5121951219512195        0.8076923076923077        0.626865671641791
20        5        111.0        140.0        13.0        0.44223107569721115        0.8951612903225806        0.5920000000000001
20        5        119.0        112.0        43.0        0.5151515151515151        0.7345679012345679        0.6055979643765904
20        5        111.0        128.0        34.0        0.46443514644351463        0.7655172413793103        0.578125
20        5        127.0        115.0        40.0        0.5247933884297521        0.7604790419161677        0.6210268948655256
20        5        89.0        143.0        14.0        0.38362068965517243        0.8640776699029126        0.5313432835820895
20        5        106.0        115.0        38.0        0.4796380090497738        0.7361111111111112        0.5808219178082191
20        5        112.0        116.0        33.0        0.49122807017543857        0.7724137931034483        0.6005361930294906
20        5        102.0        131.0        33.0        0.43776824034334766        0.7555555555555555        0.5543478260869565
20        5        119.0        103.0        38.0        0.536036036036036        0.7579617834394905        0.6279683377308707
20        5        106.0        129.0        38.0        0.451063829787234        0.7361111111111112        0.5593667546174143
20        5        110.0        120.0        39.0        0.4782608695652174        0.738255033557047        0.5804749340369393
20        5        121.0        123.0        28.0        0.4959016393442623        0.8120805369127517        0.6157760814249365
20        5        103.0        115.0        30.0        0.4724770642201835        0.7744360902255639        0.586894586894587
20        5        108.0        123.0        37.0        0.4675324675324675        0.7448275862068966        0.574468085106383
20        5        120.0        113.0        37.0        0.5150214592274678        0.7643312101910829        0.6153846153846154
20        5        104.0        120.0        45.0        0.4642857142857143        0.697986577181208        0.5576407506702412
20        5        126.0        107.0        34.0        0.5407725321888412        0.7875        0.6412213740458016
20        5        110.0        118.0        42.0        0.4824561403508772        0.7236842105263158        0.5789473684210527
20        5        106.0        113.0        41.0        0.4840182648401826        0.7210884353741497        0.5792349726775956


5        1        783.0        166.0        0.0        0.8250790305584826        1.0        0.9041570438799077
5        1        742.0        172.0        0.0        0.811816192560175        1.0        0.896135265700483
5        1        781.0        152.0        0.0        0.8370846730975349        1.0        0.911318553092182
5        1        765.0        144.0        0.0        0.8415841584158416        1.0        0.9139784946236558
5        1        782.0        153.0        0.0        0.8363636363636363        1.0        0.9108910891089109

5        5        783.0        166.0        0.0        0.8250790305584826        1.0        0.9041570438799077
5        5        851.0        63.0        0.0        0.9310722100656456        1.0        0.9643059490084985
5        5        781.0        152.0        0.0        0.8370846730975349        1.0        0.911318553092182
5        5        864.0        45.0        0.0        0.9504950495049505        1.0        0.9746192893401014
5        5        782.0        153.0        0.0        0.8363636363636363        1.0        0.9108910891089109

5        10        783.0        166.0        0.0        0.8250790305584826        1.0        0.9041570438799077
5        10        851.0        63.0        0.0        0.9310722100656456        1.0        0.9643059490084985
5        10        781.0        152.0        0.0        0.8370846730975349        1.0        0.911318553092182
5        10        864.0        45.0        0.0        0.9504950495049505        1.0        0.9746192893401014
5        10        782.0        153.0        0.0        0.8363636363636363        1.0        0.9108910891089109

5        20        729.0        220.0        0.0        0.768177028451001        1.0        0.868891537544696
5        20        851.0        63.0        0.0        0.9310722100656456        1.0        0.9643059490084985
5        20        733.0        200.0        0.0        0.7856377277599143        1.0        0.8799519807923168
5        20        864.0        45.0        0.0        0.9504950495049505        1.0        0.9746192893401014
5        20        707.0        228.0        0.0        0.7561497326203208        1.0        0.8611449451887941

5        30        729.0        220.0        0.0        0.768177028451001        1.0        0.868891537544696
5        30        851.0        63.0        0.0        0.9310722100656456        1.0        0.9643059490084985
5        30        733.0        200.0        0.0        0.7856377277599143        1.0        0.8799519807923168
5        30        864.0        45.0        0.0        0.9504950495049505        1.0        0.9746192893401014
5        30        727.0        208.0        0.0        0.7775401069518717        1.0        0.8748495788206981

10        5        391.0        91.0        0.0        0.8112033195020747        1.0        0.895761741122566
10        5        392.0        75.0        0.0        0.8394004282655246        1.0        0.9126891734575088
10        5        389.0        89.0        0.0        0.8138075313807531        1.0        0.8973471741637832
10        5        407.0        29.0        0.0        0.9334862385321101        1.0        0.9655990510083036
10        5        425.0        22.0        0.0        0.9507829977628636        1.0        0.9747706422018348
10        5        398.0        88.0        0.0        0.8189300411522634        1.0        0.9004524886877829
10        5        433.0        28.0        0.0        0.9392624728850325        1.0        0.9686800894854586
10        5        431.0        17.0        0.0        0.9620535714285714        1.0        0.9806598407281001
10        5        390.0        77.0        0.0        0.8351177730192719        1.0        0.9101516919486581
10        5        392.0        76.0        0.0        0.8376068376068376        1.0        0.9116279069767442

20        5        200.0        49.0        0.0        0.8032128514056225        1.0        0.8908685968819599
20        5        191.0        42.0        0.0        0.8197424892703863        1.0        0.9009433962264151
20        5        215.0        14.0        0.0        0.9388646288209607        1.0        0.9684684684684685
20        5        200.0        38.0        0.0        0.8403361344537815        1.0        0.9132420091324202
20        5        200.0        46.0        0.0        0.8130081300813008        1.0        0.8968609865470852
20        5        189.0        43.0        0.0        0.8146551724137931        1.0        0.8978622327790974
20        5        201.0        12.0        0.0        0.9436619718309859        1.0        0.9710144927536231
20        5        206.0        17.0        0.0        0.9237668161434978        1.0        0.9603729603729605
20        5        198.0        11.0        0.0        0.9473684210526315        1.0        0.972972972972973
20        5        203.0        35.0        0.0        0.8529411764705882        1.0        0.9206349206349206
20        5        197.0        41.0        0.0        0.8277310924369747        1.0        0.9057471264367817
20        5        201.0        47.0        0.0        0.8104838709677419        1.0        0.8953229398663697
20        5        212.0        14.0        0.0        0.9380530973451328        1.0        0.9680365296803654
20        5        198.0        37.0        0.0        0.8425531914893617        1.0        0.9145496535796767
20        5        208.0        10.0        0.0        0.9541284403669725        1.0        0.976525821596244
20        5        223.0        7.0        0.0        0.9695652173913043        1.0        0.9845474613686535
20        5        189.0        44.0        0.0        0.8111587982832618        1.0        0.8957345971563982
20        5        201.0        33.0        0.0        0.8589743589743589        1.0        0.9241379310344826
20        5        219.0        12.0        0.0        0.948051948051948        1.0        0.9733333333333333
20        5        196.0        41.0        0.0        0.8270042194092827        1.0        0.9053117782909931

